created_at,entry_id,Temperature,Humidity,CO,Hydrogen
1/17/2019 7:35,543,30,35,1023,415
1/17/2019 7:36,544,30,35,1023,415
1/17/2019 7:36,545,30,35,1023,219
1/17/2019 7:36,546,30,35,1023,415
1/17/2019 7:37,547,30,36,1023,415
1/17/2019 7:37,548,30,36,1023,415
1/17/2019 7:37,549,30,36,1023,219
1/17/2019 7:38,550,30,36,1023,415
1/17/2019 7:38,551,30,35,1023,415
1/17/2019 7:38,552,30,35,1023,415
1/17/2019 7:39,553,30,35,1023,219
1/17/2019 7:39,554,30,35,1023,415
1/17/2019 7:39,555,30,35,1023,415
1/17/2019 7:40,556,30,35,1023,415
1/17/2019 7:40,557,30,35,1023,220
1/17/2019 7:40,558,30,35,1023,415
1/17/2019 7:41,559,30,35,1023,415
1/17/2019 7:41,560,30,35,1023,219
1/17/2019 7:41,561,30,35,1023,415
1/17/2019 7:42,562,30,35,1023,415
1/17/2019 7:42,563,30,35,1023,415
1/17/2019 7:42,564,30,35,1023,218
1/17/2019 7:43,565,30,35,1023,415
1/17/2019 7:43,566,30,35,1023,415
1/17/2019 7:43,567,30,35,1023,415
1/17/2019 7:44,568,30,35,1023,223
1/17/2019 7:44,569,30,35,1023,415
1/17/2019 7:44,570,30,35,1023,415
1/17/2019 7:45,571,30,35,1023,415
1/17/2019 7:45,572,30,35,1023,294
1/17/2019 7:45,573,30,35,1023,415
1/17/2019 7:46,574,30,36,1023,415
1/17/2019 7:46,575,30,36,1023,415
1/17/2019 7:46,576,30,36,1023,306
1/17/2019 7:47,577,30,36,1023,415
1/17/2019 7:47,578,30,35,1023,415
1/17/2019 7:47,579,31,35,1023,415
1/17/2019 7:48,580,31,35,1023,308
1/17/2019 7:48,581,31,35,1023,415
1/17/2019 7:48,582,31,35,1023,415
1/17/2019 7:49,583,31,35,1023,415
1/17/2019 7:49,584,31,35,1023,303
1/17/2019 7:49,585,31,35,1023,415
1/17/2019 7:50,586,31,35,1023,415
1/17/2019 7:50,587,31,35,1023,415
1/17/2019 7:50,588,31,35,1023,303
1/17/2019 7:51,589,31,35,1023,415
1/17/2019 7:51,590,31,34,1023,415
1/17/2019 7:51,591,31,34,1023,415
1/17/2019 7:52,592,31,34,1023,303
1/17/2019 7:52,593,31,34,1023,415
1/17/2019 7:52,594,31,34,1023,415
1/17/2019 7:52,595,31,34,1023,304
1/17/2019 7:53,596,31,34,1023,415
1/17/2019 7:53,597,31,34,1023,415
1/17/2019 7:53,598,31,34,1023,305
1/17/2019 7:54,599,31,34,1023,415
1/17/2019 7:54,600,31,33,1023,415
1/17/2019 7:54,601,31,33,1023,415
1/17/2019 7:55,602,31,33,1023,304
1/17/2019 7:55,603,31,33,1023,415
1/17/2019 7:55,604,31,33,1023,415
1/17/2019 7:56,605,31,33,1023,415
1/17/2019 7:56,606,31,33,1023,304
1/17/2019 7:56,607,31,33,1023,415
1/17/2019 7:57,608,31,33,1023,415
1/17/2019 7:57,609,31,33,1023,415
1/17/2019 7:57,610,31,33,1023,303
1/17/2019 7:58,611,31,33,1023,415
1/17/2019 7:58,612,31,33,1023,415
1/17/2019 7:58,613,31,33,1023,415
1/17/2019 7:59,614,31,33,1023,296
1/17/2019 7:59,615,31,33,1023,415
1/17/2019 7:59,616,31,33,1023,415
1/17/2019 8:00,617,31,33,1023,415
1/17/2019 8:00,618,31,33,1023,295
1/17/2019 8:00,619,31,33,1023,415
1/17/2019 8:00,620,31,33,1023,415
1/17/2019 8:01,621,31,33,1023,307
1/17/2019 8:01,622,31,33,1023,415
1/17/2019 8:01,623,31,34,1023,415
1/17/2019 8:02,624,31,34,1023,415
1/17/2019 8:02,625,31,34,1023,310
1/17/2019 8:02,626,31,34,1023,415
1/17/2019 8:03,627,31,33,1023,415
1/17/2019 8:03,628,31,33,1023,415
1/17/2019 8:03,629,31,33,1023,304
